"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00076410","2001-08-20","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   18",",,0,","    0","P,,0","    0","P,,0","  322",",,0","  194",",,0",,,,,,,,,,,,,,,,,,,"  306",",I,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-08-21","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  283",",I,0","  178",",,0",,,,,,,,,,,,,,,,,,,"  267",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-08-22","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  306",",,0","  178",",,0",,,,,,,,,,,,,,,,,,,"  289",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-08-23","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  283",",,0","  167",",,0",,,,,,,,,,,,,,,,,,,"  267",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-08-24","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  306",",,0","  189",",,0",,,,,,,,,,,,,,,,,,,"  300",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-08-25","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  311",",,0","  211",",,0",,,,,,,,,,,,,,,,,,,"  300",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-08-26","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   10",",,0,","    0","P,,0","    0","P,,0","  300",",,0","  106",",,0",,,,,,,,,,,,,,,,,,,"  289",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-08-27","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  322",",,0","  200",",,0",,,,,,,,,,,,,,,,,,,"  239",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-08-28","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","  119",",,0,","    0","P,,0","    0","P,,0","  289",",,0","  183",",,0",,,,,,,,,,,,,,,,,,,"  283",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-08-29","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  317",",,0","  194",",,0",,,,,,,,,,,,,,,,,,,"  300",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-08-30","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   23",",,0,","    0","P,,0","    0","P,,0","  306",",,0","  183",",,0",,,,,,,,,,,,,,,,,,,"  256",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-08-31","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   61",",,0,","    0","P,,0","    0","P,,0","  322",",,0","  206",",,0",,,,,,,,,,,,,,,,,,,"  306",",I,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-09-01","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    8",",,0,","    0","P,,0","    0","P,,0","  272",",I,0","  150",",,0",,,,,,,,,,,,,,,,,,,"  261",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-09-02","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  272",",,0","  133",",,0",,,,,,,,,,,,,,,,,,,"  250",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-09-03","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  289",",,0","  133",",,0",,,,,,,,,,,,,,,,,,,"  272",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-09-04","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  306",",,0","  167",",,0",,,,,,,,,,,,,,,,,,,"  289",",I,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-09-05","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","  251",",,0,","    0","P,,0","    0","P,,0","  256",",I,0","  106",",,0",,,,,,,,,,,,,,,,,,,"  239",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-09-06","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  289",",,0","  133",",,0",,,,,,,,,,,,,,,,,,,"  272",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-09-07","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  278",",,0","  117",",,0",,,,,,,,,,,,,,,,,,,"  256",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-09-08","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  294",",,0","  150",",,0",,,,,,,,,,,,,,,,,,,"  244",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-09-09","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  294",",,0","  161",",,0",,,,,,,,,,,,,,,,,,,"  244",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-09-10","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  300",",,0","  206",",,0",,,,,,,,,,,,,,,,,,,"  256",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-09-11","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    5",",,0,","    0","P,,0","    0","P,,0","  272",",,0","  150",",,0",,,,,,,,,,,,,,,,,,,"  261",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-09-12","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  272",",,0","  122",",,0",,,,,,,,,,,,,,,,,,,"  250",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-09-13","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  300",",,0","  128",",,0",,,,,,,,,,,,,,,,,,,"  283",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-09-14","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   76",",,0,","    0","P,,0","    0","P,,0","  289",",,0","  128",",,0",,,,,,,,,,,,,,,,,,,"  172",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-09-15","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  200",",,0","   67",",,0",,,,,,,,,,,,,,,,,,,"  183",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-09-16","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  244",",,0","   94",",,0",,,,,,,,,,,,,,,,,,,"  228",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-09-17","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  261",",,0","   83",",,0",,,,,,,,,,,,,,,,,,,"  250",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-09-18","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  267",",,0","  111",",,0",,,,,,,,,,,,,,,,,,,"  250",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-09-19","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  272",",,0","  100",",,0",,,,,,,,,,,,,,,,,,,"  244",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-09-20","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","  107",",,0,","    0","P,,0","    0","P,,0","  244",",,0","  178",",,0",,,,,,,,,,,,,,,,,,,"  211",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-09-21","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   81",",,0,","    0","P,,0","    0","P,,0","  272",",,0","  183",",,0",,,,,,,,,,,,,,,,,,,"  261",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-09-22","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  289",",,0","  161",",,0",,,,,,,,,,,,,,,,,,,"  267",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-09-23","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  283",",,0","  156",",,0",,,,,,,,,,,,,,,,,,,"  267",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-09-24","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","  117",",,0,","    0","P,,0","    0","P,,0","  289",",,0","  178",",,0",,,,,,,,,,,,,,,,,,,"  250",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-09-25","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","  142",",,0,","    0","P,,0","    0","P,,0","  256",",,0","  111",",,0",,,,,,,,,,,,,,,,,,,"  228",",I,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-09-26","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  183",",I,0","   56",",,0",,,,,,,,,,,,,,,,,,,"  161",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-09-27","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  200",",,0","   44",",,0",,,,,,,,,,,,,,,,,,,"  183",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-09-28","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  217",",,0","  128",",,0",,,,,,,,,,,,,,,,,,,"  211",",I,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-09-29","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  194",",I,0","  100",",,0",,,,,,,,,,,,,,,,,,,"  167",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-09-30","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  183",",,0","  111",",,0",,,,,,,,,,,,,,,,,,,"  167",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-10-01","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   53",",,0,","    0","P,,0","    0","P,,0","  183",",,0","   83",",,0",,,,,,,,,,,,,,,,,,,"  161",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-10-02","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  256",",,0","   78",",,0",,,,,,,,,,,,,,,,,,,"  244",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-10-03","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  272",",,0","  122",",,0",,,,,,,,,,,,,,,,,,,"  256",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-10-04","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  289",",,0","  133",",,0",,,,,,,,,,,,,,,,,,,"  250",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-10-05","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  278",",,0","  139",",,0",,,,,,,,,,,,,,,,,,,"  267",",I,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-10-06","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   61",",,0,","    0","P,,0","    0","P,,0","  178",",I,0","  100",",,0",,,,,,,,,,,,,,,,,,,"  150",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-10-07","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  161",",,0","   39",",,0",,,,,,,,,,,,,,,,,,,"  144",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-10-08","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  161",",,0","   11",",,0",,,,,,,,,,,,,,,,,,,"  144",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-10-09","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  178",",,0","  -17",",,0",,,,,,,,,,,,,,,,,,,"  156",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-10-10","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  222",",,0","   17",",,0",,,,,,,,,,,,,,,,,,,"  200",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-10-11","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  250",",,0","   39",",,0",,,,,,,,,,,,,,,,,,,"  233",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-10-12","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  256",",,0","   83",",,0",,,,,,,,,,,,,,,,,,,"  228",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-10-13","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  267",",,0","  139",",,0",,,,,,,,,,,,,,,,,,,"  211",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-10-14","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  228",",,0","  133",",,0",,,,,,,,,,,,,,,,,,,"  189",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-10-15","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   79",",,0,","    0","P,,0","    0","P,,0","  206",",,0","   56",",,0",,,,,,,,,,,,,,,,,,,"  194",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-10-16","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  200",",,0","   44",",,0",,,,,,,,,,,,,,,,,,,"  189",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-10-17","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   13",",,0,","    0","P,,0","    0","P,,0","  200",",,0","   61",",,0",,,,,,,,,,,,,,,,,,,"  122",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-10-18","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  150",",,0","   11",",,0",,,,,,,,,,,,,,,,,,,"  133",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-10-19","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  167",",,0","   22",",,0",,,,,,,,,,,,,,,,,,,"  128",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-10-20","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  239",",,0","   17",",,0",,,,,,,,,,,,,,,,,,,"  239",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-10-21","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  256",",,0","  122",",,0",,,,,,,,,,,,,,,,,,,"  217",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-10-22","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  272",",,0","  100",",,0",,,,,,,,,,,,,,,,,,,"  250",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-10-23","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  256",",,0","  139",",,0",,,,,,,,,,,,,,,,,,,"  211",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-10-24","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  289",",,0","  133",",,0",,,,,,,,,,,,,,,,,,,"  250",",I,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-10-25","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  222",",I,0","   50",",,0",,,,,,,,,,,,,,,,,,,"  200",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-10-26","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  200",",,0","   78",",,0",,,,,,,,,,,,,,,,,,,"  167",",I,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-10-27","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  106",",I,0","   39",",,0",,,,,,,,,,,,,,,,,,,"   50",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-10-28","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","   89",",,0","   28",",,0",,,,,,,,,,,,,,,,,,,"   72",",I,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-10-29","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","   61",",I,0","   22",",,0",,,,,,,,,,,,,,,,,,,"   50",",I,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-10-30","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  178",",,0","   61",",I,0",,,,,,,,,,,,,,,,,,,"  161",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-10-31","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  194",",,0","   67",",,0",,,,,,,,,,,,,,,,,,,"  178",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-11-01","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  250",",,0","   28",",,0",,,,,,,,,,,,,,,,,,,"  194",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-11-02","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  250",",,0","   50",",,0",,,,,,,,,,,,,,,,,,,"  233",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-11-03","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    5",",,0,","    0","P,,0","    0","P,,0","  256",",,0","   78",",,0",,,,,,,,,,,,,,,,,,,"  222",",I,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-11-04","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  189",",I,0","   33",",,0",,,,,,,,,,,,,,,,,,,"  139",",I,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-11-05","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  117",",I,0","  -22",",,0",,,,,,,,,,,,,,,,,,,"   78",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-11-06","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  139",",,0","   11",",,0",,,,,,,,,,,,,,,,,,,"  117",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-11-07","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  161",",,0","   17",",,0",,,,,,,,,,,,,,,,,,,"  128",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-11-08","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  194",",,0","   22",",,0",,,,,,,,,,,,,,,,,,,"  156",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-11-09","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  178",",,0","   11",",,0",,,,,,,,,,,,,,,,,,,"  156",",I,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-11-10","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  106",",I,0","  -11",",,0",,,,,,,,,,,,,,,,,,,"   83",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-11-11","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  133",",,0","  -11",",,0",,,,,,,,,,,,,,,,,,,"   83",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-11-12","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  139",",,0","   28",",,0",,,,,,,,,,,,,,,,,,,"  111",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-11-13","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  167",",,0","    6",",,0",,,,,,,,,,,,,,,,,,,"  156",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-11-14","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  183",",,0","   33",",,0",,,,,,,,,,,,,,,,,,,"  156",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-11-15","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  228",",,0","   56",",,0",,,,,,,,,,,,,,,,,,,"  189",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-11-16","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  233",",,0","   50",",,0",,,,,,,,,,,,,,,,,,,"  183",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-11-17","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  233",",,0","   44",",,0",,,,,,,,,,,,,,,,,,,"   78",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-11-18","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  156",",,0","  -17",",,0",,,,,,,,,,,,,,,,,,,"   78",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-11-19","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  183",",,0","    6",",,0",,,,,,,,,,,,,,,,,,,"  144",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-11-20","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   25",",,0,","    0","P,,0","    0","P,,0","  161",",,0","   50",",,0",,,,,,,,,,,,,,,,,,,"   50",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-11-21","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  150",",,0","  -22",",,0",,,,,,,,,,,,,,,,,,,"  122",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-11-22","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  144",",,0","  -22",",,0",,,,,,,,,,,,,,,,,,,"  133",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-11-23","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  156",",,0","  -11",",,0",,,,,,,,,,,,,,,,,,,"  133",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-11-24","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  183",",,0","   61",",,0",,,,,,,,,,,,,,,,,,,"  167",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-11-25","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   51",",,0,","    0","P,,0","    0","P,,0","  211",",,0","  133",",,0",,,,,,,,,,,,,,,,,,,"  189",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-11-26","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","  272",",,0,","    0","P,,0","    0","P,,0","  189",",,0","   89",",,0",,,,,,,,,,,,,,,,,,,"  150",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-11-27","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  156",",,0","   44",",,0",,,,,,,,,,,,,,,,,,,"  144",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-11-28","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0","    0","P,,0","  172",",,0","   78",",,0",,,,,,,,,,,,,,,,,,,"  161",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-11-29","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    5",",,0,","    0","P,,0","    0","P,,0","  200",",,0","  117",",,0",,,,,,,,,,,,,,,,,,,"  156",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2001-11-30","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","   10",",,0,","    0","P,,0","    0","P,,0","  211",",,0","  117",",,0",,,,,,,,,,,,,,,,,,,"  200",",,0,",,,,,,,,,,,,,,,,,,,,
"USC00076410","2002-01-01","39.6682","-75.74569","32.3","NEWARK AG FARM, DE US","    0",",,0,","    0","P,,0",,,"   17",",,0","  -89",",,0",,,,,,,,,,,,,,,,,,,"   -6",",,0,",,,,,,,,,,,,,,,,,,,,
